@@UNKNOWN@@
ng|ccb
talukap|nnc
kowloon|nnp
lilim|nnc
yugoslavia|nnp
commander|fw
tamar|nnp
lennon|nnp
sinehan|nnc
jonas|nnp
itinatago|vbtr
kabahaging|jjd_ccp
tumutuon|vbtr_vbaf
alighieri|nnp
sinulid|nnc
nag|rbd
112|cdb
dibersidad|nnc
makamandag|jjd
ibang|jjd_ccp
thorax|fw
varanid|fw
takipmata|nnc
mosasauro|nnc
yero|nnc
amber|nnc
tangke|nnc
pansamantala|jjd
nakakabit|jjd
agatha|nnp
kuhanin|vbof
1749|cdb
wolf|nnp
werther|nnp
nagpasikat|vbts
thriller|nnp
bad|nnp
nagsampa|vbts
alegasyon|nnc
jackie|nnp
lead|fw
got|nnp
quincy|nnp
mccartney|nnp
stop|nnp
artist|nnp
male|nnp
show|fw
maselang|jjd_ccp
nagkakilala|vbts
kumita|vbaf
second|fw
not|nnp
rowe|nnp
cry|nnp
nangyaring|vbts_ccp
army|nnp
press|fw
mumbai|nnp
ronald|nnp
wikipedia|nnp
mayer|nnp
nagkasala|vbts
gantimpala|nnp
instituto|nnp
kolonya|nnp
dualismo|nnc
sinagip|vbts
pulgas|nnc
piyesang|nnc_ccp
tatay|nnc
baja|nnp
town|nnp
nasaping|vbts_ccp
bernardino|nnp
country|nnp
long|nnp
nagsisimulang|vbtr_ccp
pig|fw
talon|nnp
dimonyo|nnc
tanikala|nnc
naiuugnay|vbtr
pabalik|vbw
susing|jjd_ccp
750|cdb
kagagawan|nnc
taguan|nnc
nakikilalang|vbtr_ccp
mis|fw
felis|nnp
catus|fw
felidae|nnp
inalagaan|vbts
tigre|nnc
nimravidae|nnp
house|fw
alagang|nnc_ccp
nayong|nnc_ccp
bangkang|nnc_ccp
panghugas|jjd
lim|nnp
galing|nnp
note|fw
hemoglobin|nnc
hinog|jjd
red|fw
mithiin|nnc
kamara|nnc
riyadh|nnp
development|nnp
au|nnp
atomic|fw
kemika|nnc
mercury|fw
test|fw
makakagawa|vbw
madali|rbd
mapulang|jjd_ccp
tagahatid|nnc
mainam|rbd
ibinebenta|vbtr
bronse|nnc
board|fw
oksihenong|nnc_ccp
utopia|nnp
silbi|nnc
cucurbitaceae|nnp
cuisine|fw
baley|nnc
koreograpo|nnc
rose|nnp
seryoso|jjd
kaibahan|nnc
balakid|nnc
nakikinig|vbtr
nagkakamit|vbtr
respirasyon|nnc
nauuri|vbtr
umiihip|vbtr
dew|fw
hapon|rbw
rasyon|nnc
lubid|nnc
dikya|nnc
old|nnp
afar|nnp
naitanghal|vbts
magasawa|vbw
teatrong|nnc_ccp
tannhauser|nnp
bumabalot|vbtr_vbaf
tumatawag|vbtr_vbaf
watak|fw
makatakas|vbw
ipalabas|vbof
nagkasakit|vbts
cycle|nnp
tumuloy|vbaf
venice|nnp
meistersinger|nnp
ikinasal|vbts_vbof
scandinavian|nnp
istilong|nnc_ccp
scheele|nnp
dioksido|nnc
pagtanaw|nnc
ordoviciano|nnp
mikrobyal|nnc
subdibisyong|nnc_ccp
isinumite|vbts
kasaganaan|nnc
kumatawan|vbaf
pahiwatig|nnc
pananaghili|nnc
pandaigdigan|nnc
pagawaan|nnc
nababawasan|vbtr
thrush|fw
gagawa|vbtf
britannica|nnp
pagkakaibang|nnc_ccp
tawaging|vbof
1.6|cdb
heswita|nnp
beta|nnp
diwa|nnp
no.|nnpa
tagalathala|nnc
pambayan|jjd
atienza|nnp
site|nnp
sementeryo|nnc
kayang|prsp_ccp
bulebar|fw
paco|nnp
piniling|vbof_ccp
politeknikong|nnc_ccp
estasyong|nnc_ccp
legasiya|nnc
motorsiklo|nnc
pinagsisilbihan|vbtr_vbrf
ppna|nnpa
bakasyon|nnc
print|nnc
isinasalin|vbtr
kamalayang|nnc_ccp
rebolusyon|nnp
italian|nnp
pagkilala|vbw
wedgwood|nnp
anglikanong|nnp_ccp
edmond|nnp
ipinrisinta|vbts
kabibi|nnc
nanatiling|vbtr_ccp
kursong|nnc_ccp
museum|nnp
pagsakay|nnc
paley|nnp
binasa|vbof
nakipagkita|vbts
nagbubukas|vbtr
1835|cdb
akala|nnc
nagtaguyod|vbts
nagmungkahing|vbtr
stress|nnc
pagpapahinga|nnc
konstanteng|jjd_ccp
these|fw
here|nnp
makukuhang|jjd_ccp
street|nnp
hooker|nnp
simpleng|rbd_ccp
ipinapanganak|vbtr
pagmamana|nnc
tumututol|vbtr_vbaf
naglalayon|vbtr
humanga|vbts_vbaf
bakuran|nnc
henetika|nnc
horace|nnp
school|fw
nawa|vbts
alyansang|nnc_ccp
asasinasyon|nnc
magkaiba|vbw
massachussetts|nnp
goma|nnc
soda|fw
palatuusan|nnc
nasal|fw
nagtitinda|vbtr
pamilang|nnc
pagtatanim|nnc
iniiwasan|vbtr
bigay|nnc
alexandre|nnp
1845|cdb
1779|cdb
coronis|nnp
gorgon|nnp
binabalutan|vbtr
titano|nnc
mitolohikong|jjd_ccp
nalunok|vbts
nakapagsasanhi|vbts
marating|vbw
sumusulong|vbtr_vbaf
ugpungang|nnc_ccp
fossa|fw
muskulo|nnc
kilay|nnc
father|fw
tinataguriang|vbtr_ccp
uugat|fw
krimeng|nnc_ccp
nguni|nnc
mood|fw
pagharap|nnc
sabay|jjd
nakakulong|vbts
kuryenteng|nnc_ccp
overdose|fw
talamak|jjd
bawasan|vbof
alalahanin|nnc
screening|fw
care|fw
nguni|nnp
pagtuon|nnc
tower|nnp
bridge|nnp
nagpayo|vbts
fev1|cdb
agonist|fw
salbutamol|nnc
obstructive|fw
magkasamang|jjd_ccp
endotoxin|fw
bakteriya|nnc
nadagdagang|vbtr_ccp
natutuklasan|vbtr
syndrome|fw
dinadagdagan|vbtr
pinakamabuting|jjcs_jjd_ccp
chronic|fw
indikasyon|nnc
inhaler|nnc
namamaga|vbtr
pangmatagalan|jjd
nakapagpapahika|vbts
giuseppe|nnp
seksiyon|nnc
suwisong|nnp_ccp
kompensasyon|nnc
regulasyon|nnc
sosyolohiya|nnc
mikrobyong|nnc_ccp
hepatitis|nnc
baksinasyon|nnc
karaniwang|rbw_ccp
gurion|fw
samaritano|nnc
quo|fw
ortodoksong|nnc_ccp
pinakamaunlad|jjcs_jjd
levant|nnp
palestine|nnp
kumilala|vbaf
cananeo|nnp
komportable|jjd
hosea|nnp
makabalik|vbw
kp|nnpa
nagmamasid|vbtr
anim|nnp
pagpapahalagang|nnc_ccp
68|cdb
ibinilanggo|vbts
matulungan|vbw
pagdaka|vbw
samos|nnp
sicily|nnp
imbes|cct
pamumuna|vbw
pagmamay|vbw
corporation|nnp
continental|fw
vulgaris|fw
pisyolohiya|nnc
luterano|nnp
ikinasal|vbof
nilalabas|vbtr
maalam|jjd
baroque|nnp
pinapakita|vbtr
kalikasan|nnp
paninindigan|nnc
bentilador|nnc
pangangati|nnc
mabalahibo|jjd
karibe|nnp
naghati|vbts
katindihan|nnc
transliterasyon|nnc
makabagong|nnp_ccp
inaalay|vbtr
pagtubo|nnc
pambalot|nnc
kailan|prq
memphis|nnp
atum|nnp
halo|fw
ogdoad|nnp
ra|nnp
tinuruan|vbof
pananalig|nnc
ninlil|nnp
madaliang|jjd_ccp
bungang|nnc_ccp
inisip|vbts
ri|nnp
yamato|nnp
honshu|nnp
shogun|nnc
hideyoshi|nnp
pakikipaghiwalay|nnc
matthew|nnp
hiroshima|nnp
buwagin|vbof
administratibong|jjd_ccp
kyushu|nnp
fire|nnp
84|cdb
avatar|nnc
prinsipeng|nnc_ccp
gita|nnp
tinatanghal|vbtr
bhakti|fw
krisha|nnp
nakunan|vbts
balarama|nnp
pinayuhan|vbts
paglusob|nnc
pinatawad|vbts_vbof
dinukot|vbof
isuko|vbof
tronong|nnc_ccp
tawad|nnc
pagpapala|nnc
jara|nnp
kali|nnp
suprema|nnc
pagkulong|nnc
semento|nnc
pataksil|rbd
anito|nnc
incertae|fw
sedis|fw
mararaming|pri_ccp
akne|nnc
huni|nnp
sneferu|nnp
mahiwagang|jjd_ccp
martilyong|nnc_ccp
maximus|nnp
string|fw
u|nnp
liko|jjd
julian|nnp
pintuan|nnc
oksihena|nnc
sinusunod|vbtr
nitroaereus|fw
publish|jjd
subspecies|fw
violin|fw
concerto|fw
sonata|fw
73|cdb
anton|nnp
sinubukang|vbof_ccp
1787|cdb
literaturang|nnc_ccp
baryasyon|nnc
tinapos|vbts
scale|fw
began|fw
griego|nnp
panlabing|jjd_ccp
attorney|nnc
moore|nnp
aapi|fw
francoise|nnp
pagpapaasim|nnc
asim|nnc
grasa|nnc
iniinit|vbtr
tonelada|nnc
kosher|nnc
balatong|nnc
roquefort|nnp
ihiwalay|vbof
gloucester|nnp
proteina|nnc
agham|nnp
administration|nnp
malubha|jjd
pinahintulutan|vbts
control|nnp
tapos|rbw
pinahihinog|vbtr
napapabilang|vbtr
kumpanya|nnc
632|cdb
karabano|nnc
khadijah|nnp
masayang|jjd_ccp
nagkasundo|vbts
napukaw|vbts
sibat|nnc
aliping|nnc_ccp
nanonood|vbtr
hajj|nnp
624|cdb
quraniko|nnp
pinatalsik|vbts
pagkakatalo|nnc
nagtitipon|vbtr
nadir|nnp
qurayza|nnp
hudaybiyyah|nnp
tinanggihan|vbts
tinalo|vbof
pangtransportasyon|jjd
florence|nnp
namamalagi|vbtr
mnemosyne|nnp
minero|nnc
basketbol|nnc
nakipaglaban|vbts
anzu|nnp
tableta|nnc
kapeng|nnc_ccp
sodyak|nnc
taludtod|nnc
pabong|nnc_ccp
pangtaksonomiya|jjd
tagapayo|nnc
zion|nnp
korporasyon|nnc
bretanya|nnp
vertebrata|nnc
gemara|nnp
`|nnca
maibalik|vbw
namamayani|vbtr
earl|nnp
mussolini|nnp
australopithecus|nnp
palacio|nnp
alcala|nnp
buod|nnc
spermatozoa|nnc
pambabaeng|jjd_ccp
nangangalaga|vbtr
mississippi|nnp
iskor|nnc
losyon|nnc
merkuryo|nnc
deus|fw
deribatibo|nnc
hu|nnca
mahayana|nnp
deista|nnc
pinanganak|vbof
isipang|nnc_ccp
mahahati|vbw
deuteronomyo|nnp
kontradiksiyon|nnc
paragraph|fw
eskrolyo|nnc
scrolls|nnp
deut|nnp
lenggwahe|nnc
textus|nnp
receptus|nnp
seksyong|nnc_ccp
niv|nnpa
testamentum|nnp
graece|nnp
nevi|nnp
ester|nnp
sinipi|vbts
heronimo|nnp
timoteo|nnp
sarado|jjd
kapitulo|nnc
kanong|nnc_ccp
anakronismo|nnc
elyon|nnp
nakaugnay|vbts
pagtatae|nnc
kuwerdas|nnc
380|cdb
optika|nnc
titulo|nnc
hidrostatiko|nnc
kartilahiyo|nnc
alimasag|nnc
tagapagmaneho|nnc
patriyarka|nnc
bilyar|nnc
nilabas|vbts
ipinagbibili|vbtr
nilaga|nnc
1608|cdb
mehikano|nnp
tagalikha|nnc
dagdag|ccu
mexicanos|nnp
wika|nnp
ipatupad|vbof
@n|fw
arhentino|nnp
1820|cdb
eyck|nnp
kuiper|nnp
percival|nnp
effect|fw
pambata|nnc
woman|nnp
karapatan|nnp
kahihiyan|nnc
kaanyuan|nnc
palumpong|nnc
diagram|nnc
bodega|nnc
row|fw
tablang|nnc_ccp
1665|cdb
paghanap|nnc
teorem|nnp
elektromagnetismo|nnc
force|fw
isig|fw
isig|nnc
pagtulak|nnc
freedom|nnp
stanford|nnp
square|nnp
pagpupunyagi|nnc
suma|nnc
intelektuwal|jjd
pinakamaimpluwensiyang|jjcs_jjd_ccp
demonstrasyon|nnc
opticks|nnp
pagpapakilala|vbw
mint|nnp
chester|nnp
catherine|nnp
acne|fw
1596|cdb
tagapamahala|nnc
etheria|nnp
tabak|nnc
bathalang|nnp
emre|nnp
nababahala|vbtr
gem|nnp
spencer|nnp
adobe|nnp
pagkabingi|nnc
bath|nnp
bradford|nnp
canterbury|nnp
exeter|nnp
lancaster|nnp
lincoln|nnp
liverpool|nnp
abyad|nnc
gitarista|nnc
ishtar|nnp
inanna|nnp
karaniwan|rbw
nagbabantay|vbtr
pieta|nnp
rolfe|nnp
milan|nnp
chan|nnp
maltes|nnp
hesiod|nnp
melpomene|nnp
moral|nnp
unlapi|nnc
skin|fw
pambatang|jjd_ccp
bysshe|nnp
election|fw
napinsala|vbts
trudeau|nnp
ipininta|vbts
diperensya|nnc
nucleoside|fw
roll|fw
nakatago|vbts
mr.|nnpa
curtis|nnp
salk|nnp
andy|nnp
merchiston|nnp
logaritmo|nnc
ascorbate|fw
hamburg|nnp
era|fw
wakas|nnc
karayom|nnc
humahawa|vbtr_vbaf
mahawaan|vbw
htlv|nnpa
tumutuloy|vbtr_vbaf
pagkokontrol|nnc
naghuhudyat|vbtr
kronikong|jjd_ccp
latentong|nnc_ccp
kondom|nnc
randomang|nnc_ccp
unaids|nnpa
prophylaxis|fw
pumapaligid|vbtr_vbaf
glycoprotein|nnc
env|fw
gp120|nnc
ltr|nnpa
humawa|vbaf
tinatablan|vbtr
r5|cdb
agresibo|jjd
produktibong|jjd_ccp
dc|nnpa
testing|fw
blot|fw
e.g.|nnca
umiinom|vbtr_vbaf
nagpapabuti|vbtr
depekto|nnc
pcp|nnpa
suplementasyon|nnc
tuktok|jjd
pagpapautang|nnc
stem|fw
transplant|fw
eugene|nnp
celsus|nnp
shuttlecock|fw
shuttle|fw
doubles|fw
service|fw
nakuru|nnp
aristophanes|nnp
aeneis|nnp
tinta|nnc
starr|nnp
dhani|nnp
nakapaglathala|vbts
fort|nnp
magazine|fw
athenian|nnc
iglesias|nnp
misa|nnp
katolika|nnp
frost|nnp
letra|nnc
bacon|fw
azure|fw
soekarno|nnp
surabaya|nnp
garnasih|nnp
diborsiyado|nnc
nabilanggo|vbts
party|fw
partai|nnp
party|nnc
advocated|fw
disyembre|fw
nagpo|vbts
flores|nnp
seda|nnc
bengkulu|nnp
factions|fw
ideological|jjd
field|nnp
saigon|nnp
nagtalo|vbts
aceh|nnp
pagbubukod|nnc
inookupahan|vbof
bali|nnp
kalimantan|nnp
negotiations|fw
linggadjati|nnp
pangkalahatang|nnc_ccp
sudirman|nnp
secure|fw
aresto|nnc
kartosuwirjo|nnp
table|nnp
palace|nnp
commanders|fw
prri|nnpa
rebels|nnc
rebelde|nnc
program|fw
subandrio|nnp
nasser|nnp
sumang|nnc_ccp
johnson|nnp
align|nnc
division|nnp
halim|nnp
propaganda|nnc
naghanapbuhay|vbts
wei|nnp
harare|nnp
numerador|nnc
q|nnca
siguro|rbm
bulwagan|nnc
mccarthy|nnp
habagat|nnc
luzon|nnc
pound|nnp
honorius|nnp
heresiya|nnc
maputo|nnp
nanaginip|vbtr
katuwang|jjd
olpaktoryo|nnc
prinsesa|nnp
1855|cdb
folk|nnp
flaherty|nnp
henerasyong|nnc_ccp
ho|nnp
raouf|nnp
husseini|fw
fatah|nnp
asimov|nnp
piksiyon|nnc
gumagaya|vbtr_vbaf
songhai|nnp
kabara|nnp
bamako|nnp
tilad|nnc
ansar|nnp
dine|nnp
some|fw
panustos|nnc
pamana|nnp
koyra|nnp
chiini|fw
lantsang|nnc_ccp
disney|nnp
geoffrey|nnp
1400|cdb
bernakular|fw
pasalungat|jjd
pananda|nnc
baryshnikov|nnp
posporo|nnc
zu|nnp
trigo|nnc
tyr|nnp
dies|fw
latinong|nnc_ccp
kontinental|nnp
00|cdb
kriptograpiya|nnc
government|nnp
cypher|nnp
bletchley|nnp
komplementaryo|nnc
hendrik|nnp
memorandum|nnc
noguchi|nnp
latina|nnp
ptolomeo|nnp
recension|fw
pyanista|nnc
kongresong|nnp_ccp
ibalangkas|vbof
segovia|nnp
gillette|nnp
tenis|nnc
anghel|nnp
legend|nnp
cartier|nnp
managua|nnp
compact|fw
buccal|fw
naaapektuhan|vbtr
takilya|nnc
magtrabaho|vbaf
malandji|nnp
luluabourg|nnp
comelec|nnpa
kargamento|nnc
judy|nnp
minnesota|nnp
inawit|vbof
otter|fw
nakadirekta|vbts
acrisius|nnp
polydectes|nnp
andromeda|nnp
sommernachtstraum|nnp
frankfurt|nnp
balkan|nnp
evans|nnp
die|fw
diploma|nnc
brownian|nnp
konstanteng|nnc_ccp
ipinasok|vbts
sertipiko|nnc
mason|nnp
uniporme|nnc
nagsusulit|vbtr
pagbasag|nnc
pena|nnp
amulius|nnp
era|nnpa
tui|fw
sancta|nnp
dei|nnp
rajin|nnp
izanagi|nnp
transisyunal|jjd
echinococcosis|fw
parasite|fw
steventon|nnp
paine|nnp
hekatonkheires|nnp
gainsborough|nnp
milon|nnc
raw|rbi
van|nnpa
yani|nnp
laskaris|nnp
doukas|nnp
karno|nnp
romanos|nnp
chromosome|nnc
warty|nnp
gayak|nnc
kasuutan|nnc
punungkatawan|nnc
sandalyas|nnc
bota|nnc
yari|vbw
lana|nnc
masulong|jjd
atomong|nnc_ccp
pakikipagtalo|nnc
pagpapatanyag|nnc
lamparang|nnc_ccp
bagang|nnc_ccp
panghihimagsik|nnc
siyasatin|vbof
rebulto|nnc
lumuluhang|jjd_ccp
lusak|nnc
nabulok|vbts
indiyanong|nnc_ccp
tabang|jjd_ccp
tinakpan|vbof
nakasaksi|vbts
tectonic|fw
persinger|nnp
temporal|nnc
peregrino|nnc
iminungkahing|vbof_ccp
meditasyon|nnc
tumagos|vbaf
matuyo|vbw
pahid|nnc
healing|fw
diagnosis|fw
children|nnp
pagluha|nnc
mikroskopikong|jjd_ccp
nakumpirma|vbts
makadiyos|jjd
tumuring|vbaf
153|cdb
mistikal|jjd
kahanga|nnc
nagsanay|vbts
pinilit|vbof
natira|vbts
tinangay|vbof
dakong|nnc_ccp
hinihila|vbof
nakapatong|jjd
konsekwensiya|nnc
malibang|jjd_ccp
sinisikap|vbtr
superior|fw
tuwa|nnc
kasingkahulugan|nnp
kaluguran|nnc
ligaya|nnc
kasiyahang|nnc_ccp
holland|nnp
defense|nnp
pagtatanggol|nnp
napupuna|vbtr
matatanggap|vbtf
sklodowska|nnp
salinwika|nnc
pagtutumbas|nnc
tagapagsalin|nnc
iliad|nnc
mangahulugang|vbw_ccp
pakahulugang|nnc_ccp
aspalto|nnc
malapot|jjd
madikit|jjd
mailalarawan|vbtf
figure|fw
prupesyunal|jjd
yungib|nnc
enigma|fw
linggwistika|nnc
ikalimang|nnc_ccp
metropolitanong|nnc_ccp
pagsisiping|nnc
nagkataong|vbts_ccp
magkasintahan|nnc
magtalik|vbw
pagdadalaga|nnc
kasintahan|nnc
katekismo|nnc
matalik|jjd
antimonya|nnc
mapusyaw|jjd
kakambal|jjd
kainitan|nnc
linus|nnp
aktibismo|nnc
community|fw
pagngangalan|nnc
bangayan|nnc
buntala|nnc
naayon|vbts
hinua|nnc
lathala|nnc
soter|nnp
banggaan|nnc
termonukleyar|nnc
deuteryo|nnc
tira|nnc
unanong|nnc_ccp
bathalang|nnc_ccp
karampatang|jjd_ccp
liban|cct
halaw|jjd
bungad|nnc
nagdesisyon|vbts
amoniaco|fw
palayo|rbd
hilera|nnc
hd|nnpa
188753|cdb
3.3|cdb
nakatali|vbts
inog|nnc
hinuha|nnc
protostar|fw
protoplaneta|nnc
nang|rbn
kasinglaki|jjcc
paghuli|nnc
wind|fw
mala|nnc
pangangalap|nnc
mapapalitan|vbtf
salat|jjd
kanal|nnp
hand|fw
drill|fw
otomano|nnp
eleksiyon|nnc
rekomendasyon|nnc
hukumang|nnp_ccp
kandidatong|nnc_ccp
seks|nnc
pagkakakasal|nnc
pagsasaalang|vbw_ccp
ingat|fw
pisikal|nnc
jellyfish|fw
masel|fw
kordong|jjd_ccp
pagtawa|nnc
pinakasimpleng|jjcs_jjd_ccp
napaunlad|vbts
matter|fw
elektrokemikal|nnc
reseptor|jjd
pakikipagtalastasan|nnc
fly|fw
modipikasyon|nnc
eksklusibong|rbd_ccp
makikitang|vbw_ccp
salungat|nnc
nagmamarka|vbtr
kalat|jjd
nerbong|nnc_ccp
bilateral|jjd
ganglion|fw
optikal|fw
temporal|jjd
cerebellum|fw
hagfish|fw
pinakaharap|jjcs_jjd
bariabulo|nnc
gumagawing|vbtr_vbaf
maninila|nnc
likurangutak|nnc
besel|nnc
pinagdudugtong|vbrf
neocortex|fw
paninging|nnc_ccp
cerebellum|nnc
pagkukumpara|nnc
dolphin|fw
prefrontal|fw
magpadala|vbw
metabolikong|jjd_ccp
cocaine|fw
glutamato|nnc
pagpapataas|nnc
inilalaan|vbtr
inaasinta|vbtr
eeg|nnpa
gumana|vbaf
maisagawa|vbw
membranong|jjd_ccp
naglalaan|vbtr
glukosa|nnc
lipido|nnc
nagpoproseso|vbtr
eye|fw
matutulis|jjd
teorista|nnc
network|fw
pumopokus|vbtr_vbaf
samang|rbd_ccp
atmospero|nnc
adaptasyon|nnc
sensor|nnc
retina|nnc
paglangoy|nnc
umuungos|vbtr_vbaf
pons|fw
frontal|fw
dihestiyon|nnc
ihi|fw
genes|fw
orasang|nnc_ccp
siklong|nnc_ccp
pormasyong|nnc_ccp
paiba|jjd
maingay|jjd
kabaligtarang|jjd_ccp
sekswalidad|nnc
sambahan|nnc
bawas|nnc
nakapagpabago|vbtr
galaksiyang|nnc_ccp
magatas|nnp
doppler|nnp
napagmamasdan|vbts
nauunawaan|vbtr
nababanat|vbtr
ri|nnca
metropolitan|fw
metropolitan|nnc
alligator|fw
dalandan|nnc
pamana|nnc
golf|nnc
yo|nnca
katapusang|nnc_ccp
lomo|nnc
seo|fw
katimugan|nnp
digital|nnp
kahandaan|nnc
pinakamainam|jjcs_jjd
cup|nnp
humalili|vbaf
nagpatayo|vbts
1592|cdb
pintuang|nnc_ccp
pagtunog|nnc
sing|fw
tinalagang|vbtr_ccp
gubernador|nnc
independenteng|jjd_ccp
konsehal|nnc
nagpahintulot|vbts
impormasyon|nnp
resonance|fw
americans|nnp
lumulutas|vbtr_vbaf
mahikayat|vbw
balidad|nnc
hilbert|nnp
inobasyon|nnc
pagala|vbw
matematikang|jjd_ccp
natutunan|vbts
nangahulugang|vbtr_ccp
384|cdb
physics|fw
lumalagong|vbtr_vbaf_ccp
pagpapalawig|nnc
pinagsasaluhan|vbtr_vbrf
prehistorikong|jjd_ccp
elementaryong|jjd_ccp
adisyon|nnc
multiplikasyon|nnc
taling|nnc_ccp
reviews|nnp
humihinggil|vbtr_vbaf
mailalarawan|vbw
inpinidad|nnc
aritmetikong|jjd_ccp
model|fw
dimensiyonal|nnc
analitiko|nnc
diskretong|jjd_ccp
lie|nnp
malagong|jjd_ccp
pagkukuwenta|nnc
isasaalang|vbts_ccp
estadistiko|nnc
estimasyon|nnc
estadistikang|nnc_ccp
grapo|nnc
elementaryo|nnc
estadistika|nnp
nilalapat|jjn
sugpungan|nnc
kasuan|nnc
radius|fw
alherya|nnp
ash|fw
moroko|nnp
prusong|nnc_ccp
sinama|vbts
eric|nnp
pagtalo|nnc
sosyalistang|nnp_ccp
paghataw|vbw
nakatikom|vbts
teknikong|nnc_ccp
ross|nnp
connecticut|nnp
pasakyod|nnc
sinisimulan|vbtr
tulis|nnc
nakabaluktot|vbtr
patindig|jjd
tagatugtog|nnc
payat|jjd
ritmo|nnc
parthenos|nnc
baluti|nnc
pantawag|jjd
kudyapi|nnc
nasyon|nnp
narating|vbts
refugee|fw
kaasalan|nnc
kalakaran|nnc
her|nnp
fisher|nnp
tipong|nnc_ccp
nakikiisa|vbtr
kooperasyon|nnc
tagapagtayo|nnc
katangian|nnp
makaalam|vbw
kutob|nnc
paibaba|jjd
asawa|nnp
colon|fw
pananggalang|nnc
enzymes|fw
paglipad|nnc
binabalot|vbtr
lalabas|vbtf
pinal|jjd
sirius|nnp
8.6|cdb
bahagya|rbd
ponemikong|jjd_ccp
220|cdb
137|cdb
feet|nnc
nadadala|vbtr
longhitud|nnc
pinapalibutan|vbtr
celebes|nnp
pinangalan|vbof
filipinas|nnp
legazpi|fw
ofw|nnpa
nakararanas|vbtr
piso|nnc
umaangat|vbaf
call|fw
pagpapaunlad|nnp
killings|fw
samar|nnp
asturias|nnp
magallanes|nnp
5,000|cdb
ipinapaliwanag|vbtr
arkeolohikong|jjd_ccp
nahanap|vbts
nakaturo|vbts
karahanan|nnp
ming|nnc
laguna|jjcc
mindoro|nnp
bata|nnp
diplomatiko|jjd
puti|nnp
daungang|nnc_ccp
tamil|nnp
emisaryo|nnc
ul|nnca
pinalaganap|vbts
1485|cdb
amir|nnp
pakikipagdigma|nnc
slave|fw
raid|fw
nagpadali|vbts
unos|nnc
nasakop|vbts
tagakalat|nnc
pinamahalaan|vbtr
nueva|nnp
bonifacio|nnp
aguinaldo|nnp
panibagong|jjd_ccp
naudlot|vbts
magsaysay|nnp
pagbawi|nnc
pinasimulan|vbts
bilyun|fw
hinarap|vbts_vbof
amerikano|nnc
subic|nnp
natatag|vbts
gloria|nnp
pagbibigay|vbw
nagtatayo|vbtr
bulubunduking|jjd_ccp
nababalot|vbtr
kagubatang|nnc_ccp
deg|fw
pulong|nnc_ccp
liwasang|nnp_ccp
ppp|nnpa
105|cdb
napabuti|vbts
nagbabayad|vbtr
0.6|cdb
militar|nnp
paigtingin|vbof
pagkalakal|nnc
integrasyon|nnc
economic|nnp
pataasin|vbof
sugpuin|vbof
2.8|cdb
makakakuha|vbtf
dyipni|nnc
taksi|nnc
highway|nnp
pinaglilingkuran|vbtr_vbrf
lulan|nnc
negros|nnp
transit|nnp
pandagat|nnc
zamboanga|nnp
ferry|fw
makati|vbw
ilokano|nnp
nalalabing|vbts_ccp
pangkabuhayan|jjd
saliksik|nnc
urban|jjd
nagtalaga|vbts
denominasyong|nnc_ccp
born|nnp
itinala|vbof
lalong|jjcc
kalimitan|jjd
simbuyo|nnc
belen|nnp
kabahagian|nnc
tagaguhit|nnc
siruhano|nnc
game|fw
shows|fw
nahaharap|vbtr
banyaga|jjd
kataong|nnc_ccp
sodi|nnp
mottola|nnp
alala|nnc
timbiriche|nnp
paghiwalay|nnc
bunso|nnc
ernestina|nnp
soloista|nnc
hard|nnp
nakakatandang|jjd_ccp
pinalaya|vbof
colorado|nnp
usaping|nnc_ccp
ordaz|nnp
fonovisa|nnp
pinasikat|vbts
napanood|vbts
milyun|fw
binatang|jjd_ccp
debut|fw
en|nnp
extasis|nnp
estefan|nnp
major|fw
piel|nnp
cover|fw
bidang|nnc_ccp
por|nnp
bonus|fw
promosyon|nnc
arrasando|nnp
entre|fw
estrella|nnp
vocal|nnp
compilation|fw
banda|nnp
record|nnp
julio|nnp
want|nnp
fat|nnp
makukuha|vbtf
brand|fw
accion|fw
reaccion|fw
ballad|nnc
loaded|nnp
premios|nnp
nuestro|nnp
ipagdiwang|vbob
websayt|nnc
tracks|fw
dance|nnp
pantagahanga|jjd
hernandez|nnp
kamag|ccb
urbanisasyon|nnc
copperplate|nnp
inscription|nnp
prayle|nnc
inatasang|vbts_ccp
climate|fw
tagtuyot|nnc
malabon|nnp
tumutungkol|vbtr_vbaf
hurisdiksiyon|nnc
nagpapataw|vbtr
iimbestiga|vbtf
nakasalig|vbts
guilty|fw
kapabayaan|nnc
tuparin|vbof
ontolohiya|nnc
makasalanan|jjd
sundin|vbof
mapayapa|rbd
speech|fw
pagbabalangkas|nnc
uulat|fw
bikameral|jjd
inuulit|vbtr
beto|nnc
manaig|vbw
mayorya|nnc
mapagmamasdang|jjd_ccp
obserbasyong|nnc_ccp
bang|nnp
microwave|fw
background|fw
4.9|cdb
gayunpman|ccb
nakakalat|vbts
metrikong|jjd_ccp
photon|nnc
wavelength|fw
helium|fw
gauss|nnp
analohiya|nnc
umaayon|vbaf
mitolohikal|jjd
crustacean|fw
easter|nnp
12,000|cdb
antarctica|nnp
pagkatutong|nnc_ccp
bipedal|jjd
kamag|jjd
gorilla|fw
hominin|fw
ergaster|fw
transisyonal|jjd
bipedal|nnc
orrorin|nnp
pinagsasaluhang|vbrf_ccp
australopithecines|nnp
1100|cdb
